SampID,Compound,Area,Cruise
240415_Poo_D1-CXSPE_Full2,Gonyol,9286689,RC078
240415_Poo_D1-CXSPE_Full3,Gonyol,9437754,RC078
240415_Poo_D1-CXSPE_Half1,Gonyol,4770351,RC078
240415_Poo_D1-CXSPE_Half2,Gonyol,4430595,RC078
240415_Poo_D1-CXSPE_Half3,Gonyol,4970398,RC078
240415_Smp_BottleBlk_1,Gonyol,2782542,RC078
240415_Smp_BottleBlk_2,Gonyol,57926,RC078
240415_Smp_FilterBlk_1,Gonyol,1569477,RC078
240415_Smp_FilterBlk_2,Gonyol,34515,RC078
240415_Smp_FilterBlk_3,Gonyol,34284,RC078
240415_Smp_FilterBlk_4,Gonyol,1911688,RC078
240415_Smp_MQBlk1_A,Gonyol,0,RC078
240415_Smp_MQBlk1_B,Gonyol,0,RC078
240415_Smp_MQBlk1_C,Gonyol,0,RC078
240415_Smp_MQBlk2_A,Gonyol,0,RC078
240415_Smp_MQBlk2_B,Gonyol,0,RC078
240415_Smp_MQBlk2_C,Gonyol,125301,RC078
240415_Smp_MQBlk3_A,Gonyol,3183708,RC078
240415_Smp_MQBlk3_B,Gonyol,2208187,RC078
240415_Smp_MQBlk3_C,Gonyol,327230,RC078
240415_Smp_MQBlk4_A,Gonyol,64739,RC078
240415_Smp_MQBlk4_B,Gonyol,89316,RC078
240415_Smp_MQBlk5_A,Gonyol,0,RC078
240415_Smp_MQBlk5_B,Gonyol,87900,RC078
240415_Smp_MQBlk5_C,Gonyol,0,RC078
240415_Smp_S7_C3_D6_A,Gonyol,13130933,RC078
240415_Smp_S7_C3_D6_B,Gonyol,7857483,RC078
240415_Smp_S7_C3_D6_C,Gonyol,23295210,RC078
240415_Std_4uMStdsMix1InH2O_1,Gonyol,362636480,RC078
240415_Std_4uMStdsMix1InH2O_2,Gonyol,348447840,RC078
240415_Std_4uMStdsMix1InMatrix_1,Gonyol,366884032,RC078
240415_Std_4uMStdsMix1InMatrix_2,Gonyol,340636224,RC078
240415_Std_4uMStdsMix2InH2O_1,Gonyol,0,RC078
240415_Std_4uMStdsMix2InH2O_2,Gonyol,0,RC078
240415_Std_4uMStdsMix2InMatrix_1,Gonyol,5848095,RC078
240415_Std_4uMStdsMix2InMatrix_2,Gonyol,5708865,RC078
240415_Std_H2OinMatrix_1,Gonyol,6218803,RC078
240415_Std_H2OinMatrix_2,Gonyol,5606668,RC078
